Company;Date;Open;High;Low;Close;Volume;Ex-Dividend;Split Ratio;Adj. Open;Adj. High;Adj. Low;Adj. Close;Adj. Volume
T Mobile;20/7/11;17.11;17.14;16.79;17.08;2475200.0;0.0;1.0;22.961.592.201.462.200;2.300.185.215.272.130;22.532.152.721.364.700;22.921.332.250.203.000;1237600.0
T Mobile;19/7/11;16.95;17.25;16.86;17.15;4098400.0;0.0;1.0;22.746.872.461.413.400;23.149.471.974.004.800;2.262.609.260.763.600;2.301.527.213.647.440;2049200.0
T Mobile;18/7/11;16.9;16.94;16.57;16.8;2769200.0;0.0;1.0;22.679.772.542.648.200;22.733.452.477.660.400;22.236.913.078.797.700;22.545.572.705.117.700;1384600.0
T Mobile;15/7/11;16.9;17.05;16.83;16.99;2544000.0;0.0;1.0;22.679.772.542.648.200;22.881.072.298.943.900;2.258.583.265.637.690;2.280.055.239.642.560;1272000.0
T Mobile;14/7/11;17.18;17.19;16.63;16.82;4079000.0;0.0;1.0;23.055.532.087.733.500;230.689.520.714.866;22.317.432.981.316.000;22.572.412.672.623.800;2039500.0
T Mobile;13/7/11;17.13;17.37;17.06;17.09;4551200.0;0.0;1.0;2.298.843.216.896.830;23.310.511.779.041.400;22.894.492.282.696.900;22.934.752.233.956.100;2275600.0
T Mobile;12/7/11;17.18;17.19;16.83;16.96;3378800.0;0.0;1.0;23.055.532.087.733.500;230.689.520.714.866;2.258.583.265.637.690;22.760.292.445.166.500;1689400.0
T Mobile;11/7/11;17.16;17.33;17.14;17.31;6225800.0;0.0;1.0;2.302.869.212.022.740;23.256.831.844.029.200;2.300.185.215.272.130;2.322.999.187.652.310;3112900.0
T Mobile;8/7/11;17.08;17.41;16.9;17.4;3547400.0;0.0;1.0;22.921.332.250.203.000;23.364.191.714.053.600;22.679.772.542.648.200;2.335.077.173.030.050;1773700.0
T Mobile;7/7/11;17.62;17.74;17.34;17.35;3704200.0;0.0;1.0;2.364.601.137.286.750;23.807.051.177.904.100;23.270.251.827.782.200;23.283.671.811.535.300;1852100.0
T Mobile;6/7/11;17.46;17.47;17.23;17.44;3491400.0;0.0;1.0;2.343.129.163.281.880;23.444.711.616.571.800;23.122.632.006.498.700;2.340.445.166.531.270;1745700.0
T Mobile;5/7/11;17.71;17.71;17.25;17.47;3900400.0;0.0;1.0;23.766.791.226.645.000;23.766.791.226.645.000;23.149.471.974.004.800;23.444.711.616.571.800;1950200.0
T Mobile;1/7/11;17.16;17.84;17.16;17.77;4868400.0;0.0;1.0;2.302.869.212.022.740;2.394.125.101.543.460;2.302.869.212.022.740;23.847.311.129.163.200;2434200.0
T Mobile;30/6/11;17.27;17.44;17.19;17.21;3778200.0;0.0;1.0;23.176.311.941.510.900;2.340.445.166.531.270;230.689.520.714.866;2.309.579.203.899.260;1889100.0
T Mobile;29/6/11;17.29;17.45;17.15;17.23;3732200.0;0.0;1.0;2.320.315.190.901.700;23.417.871.649.065.800;2.301.527.213.647.440;23.122.632.006.498.700;1866100.0
T Mobile;28/6/11;16.89;17.36;16.77;17.19;4258000.0;0.0;1.0;2.266.635.255.889.520;23.297.091.795.288.300;22.505.312.753.858.600;230.689.520.714.866;2129000.0
T Mobile;27/6/11;16.61;16.95;16.39;16.87;4506000.0;0.0;1.0;2.229.059.301.380.990;22.746.872.461.413.400;21.995.353.371.242.800;22.639.512.591.389.100;2253000.0
T Mobile;24/6/11;16.76;16.79;16.49;16.66;6305600.0;0.0;1.0;22.491.892.770.105.600;22.532.152.721.364.700;22.129.553.208.773.300;22.357.692.932.575.100;3152800.0
T Mobile;23/6/11;16.31;16.77;16.06;16.77;5819000.0;0.0;1.0;2.188.799.350.121.850;22.505.312.753.858.600;21.552.493.907.392.300;22.505.312.753.858.600;2909500.0
T Mobile;22/6/11;16.42;16.77;16.38;16.5;3980400.0;0.0;1.0;22.035.613.322.502.000;22.505.312.753.858.600;21.981.933.387.489.800;22.142.973.192.526.400;1990200.0
T Mobile;21/6/11;16.16;16.62;16.15;16.45;3545600.0;0.0;1.0;2.168.669.374.492.280;2.230.401.299.756.290;2.167.327.376.116.970;2.207.587.327.376.110;1772800.0
T Mobile;20/6/11;15.99;16.16;15.84;16.1;3930000.0;0.0;1.0;21.458.554.021.121.000;2.168.669.374.492.280;21.257.254.264.825.300;2.160.617.384.240.450;1965000.0
T Mobile;17/6/11;16.13;16.28;15.93;16.02;3157800.0;0.0;1.0;2.164.643.379.366.360;21.847.733.549.959.300;21.378.034.118.602.700;2.149.881.397.238.010;1578900.0
T Mobile;16/6/11;15.97;16.01;15.73;15.98;4922000.0;0.0;1.0;2.143.171.405.361.490;21.485.393.988.627.100;2.110.963.444.354.180;21.445.134.037.367.900;2461000.0
T Mobile;15/6/11;16.35;16.45;15.92;15.94;5524600.0;0.0;1.0;2.194.167.343.623.070;2.207.587.327.376.110;21.364.614.134.849.700;2.139.145.410.235.580;2762300.0
T Mobile;14/6/11;16.42;16.61;16.34;16.5;2692600.0;0.0;1.0;22.035.613.322.502.000;2.229.059.301.380.990;21.928.253.452.477.600;22.142.973.192.526.400;1346300.0
T Mobile;13/6/11;16.31;16.44;16.02;16.25;4798800.0;0.0;1.0;2.188.799.350.121.850;22.062.453.290.008.100;2.149.881.397.238.010;21.807.473.598.700.200;2399400.0
T Mobile;10/6/11;16.59;16.62;16.27;16.32;4186600.0;0.0;1.0;2.226.375.304.630.380;2.230.401.299.756.290;21.834.313.566.206.300;2.190.141.348.497.150;2093300.0
T Mobile;9/6/11;16.82;16.85;16.44;16.6;5614800.0;0.0;1.0;22.572.412.672.623.800;22.612.672.623.883.000;22.062.453.290.008.100;2.227.717.303.005.680;2807400.0
T Mobile;8/6/11;16.77;16.93;16.51;16.74;4341200.0;0.0;1.0;22.505.312.753.858.600;22.720.032.493.907.300;2.215.639.317.627.940;22.465.052.802.599.500;2170600.0
T Mobile;7/6/11;17.19;17.19;16.88;16.92;4931200.0;0.0;1.0;230.689.520.714.866;230.689.520.714.866;22.652.932.575.142.100;2.270.661.251.015.430;2465600.0
T Mobile;6/6/11;17.15;17.41;16.94;17.06;6007200.0;0.0;1.0;2.301.527.213.647.440;23.364.191.714.053.600;22.733.452.477.660.400;22.894.492.282.696.900;3003600.0
T Mobile;3/6/11;18.0;18.0;17.49;17.56;5709800.0;0.0;1.0;2.415.597.075.548.330;2.415.597.075.548.330;23.471.551.584.077.900;2.356.549.147.034.930;2854900.0
T Mobile;2/6/11;18.2;18.5;18.05;18.23;6336400.0;0.0;1.0;24.424.370.430.544.200;24.826.969.943.135.600;24.223.070.674.248.500;24.464.630.381.803.400;3168200.0
T Mobile;1/6/11;17.79;18.52;17.79;18.15;9425000.0;0.0;1.0;23.874.151.096.669.300;24.853.809.910.641.700;23.874.151.096.669.300;24.357.270.511.779.000;4712500.0
T Mobile;31/5/11;18.36;18.44;17.68;17.9;7235200.0;0.0;1.0;24.639.090.170.593.000;2.474.645.004.061.730;23.726.531.275.385.800;24.021.770.917.952.800;3617600.0
T Mobile;27/5/11;18.4;18.54;18.03;18.16;3573600.0;0.0;1.0;246.927.701.056.052;2.488.064.987.814.780;2.419.623.070.674.240;2.437.069.049.553.200;1786800.0
T Mobile;26/5/11;17.81;18.34;17.72;18.3;8243000.0;0.0;1.0;23.900.991.064.175.400;24.612.250.203.086.900;2.378.021.121.039.800;2.455.857.026.807.470;4121500.0
T Mobile;25/5/11;17.55;17.95;17.45;17.83;4430000.0;0.0;1.0;23.552.071.486.596.200;24.088.870.836.718.100;23.417.871.649.065.800;2.392.783.103.168.150;2215000.0
T Mobile;24/5/11;17.74;17.9;17.52;17.55;5608800.0;0.0;1.0;23.807.051.177.904.100;24.021.770.917.952.800;23.511.811.535.337.100;23.552.071.486.596.200;2804400.0
T Mobile;23/5/11;17.52;17.73;17.42;17.66;4697000.0;0.0;1.0;23.511.811.535.337.100;237.936.311.941.511;23.377.611.697.806.600;23.699.691.307.879.700;2348500.0
T Mobile;20/5/11;17.79;17.85;17.55;17.73;9083200.0;0.0;1.0;23.874.151.096.669.300;23.954.670.999.187.600;23.552.071.486.596.200;237.936.311.941.511;4541600.0
T Mobile;19/5/11;18.69;18.79;18.14;18.29;5258600.0;0.0;1.0;25.081.949.634.443.500;25.216.149.471.974.000;24.343.850.528.026;2.454.515.028.432.160;2629300.0
T Mobile;18/5/11;18.08;18.74;18.03;18.69;10827800.0;0.0;1.0;24.263.330.625.507.700;25.149.049.553.208.700;2.419.623.070.674.240;25.081.949.634.443.500;5413900.0
T Mobile;17/5/11;17.79;18.26;17.71;18.07;6774800.0;0.0;1.0;23.874.151.096.669.300;24.504.890.333.062.500;23.766.791.226.645.000;24.249.910.641.754.600;3387400.0
T Mobile;16/5/11;17.76;17.98;17.67;17.93;5465400.0;0.0;1.0;2.383.389.114.541.020;24.129.130.787.977.200;23.713.111.291.632.800;24.062.030.869.212.000;2732700.0
T Mobile;13/5/11;18.05;18.1;17.61;17.85;3555200.0;0.0;1.0;24.223.070.674.248.500;24.290.170.593.013.800;2.363.259.138.911.450;23.954.670.999.187.600;1777600.0
T Mobile;12/5/11;17.81;18.21;17.72;18.1;5725000.0;0.0;1.0;23.900.991.064.175.400;2.443.779.041.429.730;2.378.021.121.039.800;24.290.170.593.013.800;2862500.0
T Mobile;11/5/11;18.17;18.22;17.73;17.96;7346600.0;0.0;1.0;24.384.110.479.285.100;24.451.210.398.050.300;237.936.311.941.511;24.102.290.820.471.100;3673300.0
T Mobile;10/5/11;17.55;18.3;17.5;18.22;10673600.0;0.0;1.0;23.552.071.486.596.200;2.455.857.026.807.470;23.484.971.567.831.000;24.451.210.398.050.300;5336800.0
T Mobile;9/5/11;17.36;17.65;17.24;17.56;9546800.0;0.0;1.0;23.297.091.795.288.300;23.686.271.324.126.700;2.313.605.199.025.180;2.356.549.147.034.930;4773400.0
T Mobile;6/5/11;17.5;17.57;17.17;17.32;8638000.0;0.0;1.0;23.484.971.567.831.000;23.578.911.454.102.300;23.042.112.103.980.500;232.434.118.602.762;4319000.0
T Mobile;5/5/11;17.73;17.99;17.42;17.71;10161000.0;0.0;1.0;237.936.311.941.511;241.425.507.717.303;23.377.611.697.806.600;23.766.791.226.645.000;5080500.0
T Mobile;4/5/11;18.19;18.23;17.59;17.85;8288200.0;0.0;1.0;2.441.095.044.679.120;24.464.630.381.803.400;2.360.575.142.160.840;23.954.670.999.187.600;4144100.0
T Mobile;3/5/11;17.13;18.18;16.81;18.15;22915600.0;0.0;1.0;2.298.843.216.896.830;24.397.530.463.038.100;22.558.992.688.870.800;24.357.270.511.779.000;11457800.0
T Mobile;2/5/11;16.96;16.98;16.4;16.48;7714400.0;0.0;1.0;22.760.292.445.166.500;22.787.132.412.672.600;22.008.773.354.995.900;22.116.133.225.020.300;3857200.0
T Mobile;29/4/11;16.9;17.02;16.78;16.83;4340000.0;0.0;1.0;22.679.772.542.648.200;2.284.081.234.768.480;225.187.327.376.117;2.258.583.265.637.690;2170000.0
T Mobile;28/4/11;17.05;17.22;16.77;16.87;5291400.0;0.0;1.0;22.881.072.298.943.900;23.109.212.022.745.700;22.505.312.753.858.600;22.639.512.591.389.100;2645700.0
T Mobile;27/4/11;16.68;17.09;16.59;17.05;5688000.0;0.0;1.0;22.384.532.900.081.200;22.934.752.233.956.100;2.226.375.304.630.380;22.881.072.298.943.900;2844000.0
T Mobile;26/4/11;16.81;16.85;16.58;16.69;3000000.0;0.0;1.0;22.558.992.688.870.800;22.612.672.623.883.000;22.250.333.062.550.700;22.397.952.883.834.200;1500000.0
T Mobile;25/4/11;16.91;16.98;16.7;16.72;2901800.0;0.0;1.0;226.931.925.264.013;22.787.132.412.672.600;2.241.137.286.758.730;2.243.821.283.509.340;1450900.0
T Mobile;21/4/11;16.72;16.99;16.61;16.89;2922200.0;0.0;1.0;2.243.821.283.509.340;2.280.055.239.642.560;2.229.059.301.380.990;2.266.635.255.889.520;1461100.0
T Mobile;20/4/11;16.51;16.64;16.16;16.62;5287800.0;0.0;1.0;2.215.639.317.627.940;22.330.852.965.069.000;2.168.669.374.492.280;2.230.401.299.756.290;2643900.0
T Mobile;19/4/11;16.13;16.27;16.05;16.26;5167800.0;0.0;1.0;2.164.643.379.366.360;21.834.313.566.206.300;2.153.907.392.363.930;21.820.893.582.453.200;2583900.0
T Mobile;18/4/11;16.34;16.36;15.88;16.07;8329800.0;0.0;1.0;21.928.253.452.477.600;21.955.093.419.983.700;21.310.934.199.837.500;21.565.913.891.145.400;4164900.0
T Mobile;15/4/11;16.61;16.72;16.44;16.5;4326200.0;0.0;1.0;2.229.059.301.380.990;2.243.821.283.509.340;22.062.453.290.008.100;22.142.973.192.526.400;2163100.0
T Mobile;14/4/11;16.65;16.7;16.36;16.6;4487800.0;0.0;1.0;22.344.272.948.822.000;2.241.137.286.758.730;21.955.093.419.983.700;2.227.717.303.005.680;2243900.0
T Mobile;13/4/11;16.79;16.92;16.58;16.75;3404600.0;0.0;1.0;22.532.152.721.364.700;2.270.661.251.015.430;22.250.333.062.550.700;2.247.847.278.635.250;1702300.0
T Mobile;12/4/11;16.71;16.8;16.56;16.75;4392400.0;0.0;1.0;22.424.792.851.340.300;22.545.572.705.117.700;2.222.349.309.504.460;2.247.847.278.635.250;2196200.0
T Mobile;11/4/11;16.74;17.03;16.68;16.79;7324800.0;0.0;1.0;22.465.052.802.599.500;2.285.423.233.143.780;22.384.532.900.081.200;22.532.152.721.364.700;3662400.0
T Mobile;8/4/11;16.64;16.68;16.5;16.66;4114000.0;0.0;1.0;22.330.852.965.069.000;22.384.532.900.081.200;22.142.973.192.526.400;22.357.692.932.575.100;2057000.0
T Mobile;7/4/11;16.44;16.63;16.34;16.57;6432600.0;0.0;1.0;22.062.453.290.008.100;22.317.432.981.316.000;21.928.253.452.477.600;22.236.913.078.797.700;3216300.0
T Mobile;6/4/11;16.57;16.62;16.3;16.47;4162200.0;0.0;1.0;22.236.913.078.797.700;2.230.401.299.756.290;2.187.457.351.746.540;22.102.713.241.267.200;2081100.0
T Mobile;5/4/11;16.37;16.66;16.29;16.51;3833200.0;0.0;1.0;21.968.513.403.736.800;22.357.692.932.575.100;2.186.115.353.371.240;2.215.639.317.627.940;1916600.0
T Mobile;4/4/11;16.59;16.6;16.26;16.33;5893200.0;0.0;1.0;2.226.375.304.630.380;2.227.717.303.005.680;21.820.893.582.453.200;21.914.833.468.724.600;2946600.0
T Mobile;1/4/11;16.28;16.49;16.16;16.49;4864800.0;0.0;1.0;21.847.733.549.959.300;22.129.553.208.773.300;2.168.669.374.492.280;22.129.553.208.773.300;2432400.0
T Mobile;31/3/11;16.22;16.4;15.96;16.24;5044800.0;0.0;1.0;21.767.213.647.441.100;22.008.773.354.995.900;21.418.294.069.861.900;217.940.536.149.472;2522400.0
T Mobile;30/3/11;15.94;16.41;15.83;16.32;7952600.0;0.0;1.0;2.139.145.410.235.580;22.022.193.338.748.900;212.438.342.810.723;2.190.141.348.497.150;3976300.0
T Mobile;29/3/11;15.76;15.88;15.62;15.81;3215000.0;0.0;1.0;21.149.894.394.800.900;21.310.934.199.837.500;20.962.014.622.258.300;21.216.994.313.566.200;1607500.0
T Mobile;28/3/11;15.94;15.96;15.71;15.79;6100000.0;0.0;1.0;2.139.145.410.235.580;21.418.294.069.861.900;21.082.794.476.035.700;21.190.154.346.060.100;3050000.0
T Mobile;25/3/11;15.8;15.83;15.46;15.54;5445600.0;0.0;1.0;2.120.357.432.981.310;212.438.342.810.723;20.747.294.882.209.500;2.085.465.475.223.390;2722800.0
T Mobile;24/3/11;15.59;15.83;15.46;15.78;5851800.0;0.0;1.0;2.092.175.467.099.910;212.438.342.810.723;20.747.294.882.209.500;2.117.673.436.230.700;2925900.0
T Mobile;23/3/11;15.52;15.55;15.32;15.5;3278600.0;0.0;1.0;20.827.814.784.727.800;20.868.074.735.987.000;2.055.941.510.966.690;2.080.097.481.722.170;1639300.0
T Mobile;22/3/11;15.77;15.8;15.4;15.5;4699800.0;0.0;1.0;21.163.314.378.554.000;2.120.357.432.981.310;2.066.677.497.969.130;2.080.097.481.722.170;2349900.0
T Mobile;21/3/11;15.85;15.92;15.54;15.64;10089800.0;0.0;1.0;21.270.674.248.578.300;21.364.614.134.849.700;2.085.465.475.223.390;20.988.854.589.764.400;5044900.0
T Mobile;18/3/11;15.02;15.27;14.9;14.93;6056400.0;0.0;1.0;2.015.681.559.707.550;20.492.315.190.901.700;19.995.775.792.038.900;20.036.035.743.298.100;3028200.0
T Mobile;17/3/11;14.8;14.89;14.55;14.81;3527000.0;0.0;1.0;1.986.157.595.450.850;1.998.235.580.828.590;19.526.076.360.682.300;19.874.995.938.261.500;1763500.0
T Mobile;16/3/11;14.83;14.94;14.35;14.51;5529800.0;0.0;1.0;1.990.183.590.576.760;2.004.945.572.705.110;19.257.676.685.621.400;19.472.396.425.670.100;2764900.0
T Mobile;15/3/11;14.51;14.96;14.31;14.85;3140400.0;0.0;1.0;19.472.396.425.670.100;20.076.295.694.557.200;19.203.996.750.609.200;1.992.867.587.327.370;1570200.0
T Mobile;14/3/11;14.92;15.18;14.79;14.9;2921200.0;0.0;1.0;20.022.615.759.545.000;2.037.153.533.712.420;19.848.155.970.755.400;19.995.775.792.038.900;1460600.0
T Mobile;11/3/11;14.78;15.05;14.72;15.01;4543800.0;0.0;1.0;1.983.473.598.700.240;2.019.707.554.833.460;19.754.216.084.484.100;20.143.395.613.322.500;2271900.0
T Mobile;10/3/11;14.88;15.0;14.75;14.89;4163000.0;0.0;1.0;19.968.935.824.532.900;20.129.975.629.569.400;197.944.760.357.433;1.998.235.580.828.590;2081500.0
T Mobile;9/3/11;15.04;15.2;14.9;15.11;4500800.0;0.0;1.0;20.183.655.564.581.600;2.039.837.530.463.030;19.995.775.792.038.900;20.277.595.450.852.900;2250400.0
T Mobile;8/3/11;14.96;15.1;14.83;15.04;5379600.0;0.0;1.0;20.076.295.694.557.200;2.026.417.546.709.990;1.990.183.590.576.760;20.183.655.564.581.600;2689800.0
T Mobile;7/3/11;15.02;15.15;14.77;14.98;5694400.0;0.0;1.0;2.015.681.559.707.550;2.033.127.538.586.510;19.821.316.003.249.300;20.103.135.662.063.300;2847200.0
T Mobile;4/3/11;15.05;15.07;14.69;14.91;8307400.0;0.0;1.0;2.019.707.554.833.460;20.223.915.515.840.700;1.971.395.613.322.500;2.000.919.577.579.200;4153700.0
T Mobile;3/3/11;14.37;15.02;14.28;14.94;10357000.0;0.0;1.0;1.928.451.665.312.750;2.015.681.559.707.550;19.163.736.799.350.100;2.004.945.572.705.110;5178500.0
T Mobile;2/3/11;14.29;14.5;13.97;14.2;6447400.0;0.0;1.0;19.177.156.783.103.100;1.945.897.644.191.710;1.874.771.730.300.560;1.905.637.692.932.570;3223700.0
T Mobile;1/3/11;14.42;14.45;14.13;14.26;7392400.0;0.0;1.0;19.351.616.571.892.700;1.939.187.652.315.190;1.896.243.704.305.440;1.913.689.683.184.400;3696200.0
T Mobile;28/2/11;14.11;14.4;14.11;14.4;6959800.0;0.0;1.0;18.935.597.075.548.300;1.932.477.660.438.660;18.935.597.075.548.300;1.932.477.660.438.660;3479900.0
T Mobile;25/2/11;13.6;14.13;13.55;14.11;8156600.0;0.0;1.0;18.251.177.904.142.900;1.896.243.704.305.440;18.184.077.985.377.700;18.935.597.075.548.300;4078300.0
T Mobile;24/2/11;13.01;13.56;12.79;13.53;7972000.0;0.0;1.0;17.459.398.862.713.200;1.819.749.796.913.070;17.164.159.220.146.200;1.815.723.801.787.160;3986000.0
T Mobile;23/2/11;13.05;13.23;12.75;12.76;6898200.0;0.0;1.0;1.751.307.879.772.540;17.754.638.505.280.200;1.711.047.928.513.400;17.123.899.268.887.000;3449100.0
T Mobile;22/2/11;13.29;13.31;13.02;13.08;5103600.0;0.0;1.0;17.835.158.407.798.500;17.861.998.375.304.600;1.747.281.884.646.620;1.755.333.874.898.450;2551800.0
T Mobile;18/2/11;13.15;13.69;13.12;13.41;6161200.0;0.0;1.0;1.764.727.863.525.580;1.837.195.775.792.030;17.607.018.683.996.700;17.996.198.212.835.000;3080600.0
T Mobile;17/2/11;13.27;13.3;13.11;13.12;2751800.0;0.0;1.0;17.808.318.440.292.400;17.848.578.391.551.500;17.593.598.700.243.700;17.607.018.683.996.700;1375900.0
T Mobile;16/2/11;13.4;13.42;13.22;13.34;2501600.0;0.0;1.0;1.798.277.822.908.200;18.009.618.196.588.100;17.741.218.521.527.200;1.790.225.832.656.370;1250800.0
T Mobile;15/2/11;13.31;13.51;13.24;13.38;3954600.0;0.0;1.0;17.861.998.375.304.600;18.130.398.050.365.500;17.768.058.489.033.300;1.795.593.826.157.590;1977300.0
T Mobile;14/2/11;13.09;13.44;13.05;13.31;4399200.0;0.0;1.0;17.566.758.732.737.600;18.036.458.164.094.200;1.751.307.879.772.540;17.861.998.375.304.600;2199600.0
T Mobile;11/2/11;12.85;13.1;12.77;13.06;4204000.0;0.0;1.0;172.446.791.226.645;1.758.017.871.649.060;17.137.319.252.640.100;17.526.498.781.478.400;2102000.0
T Mobile;10/2/11;13.01;13.04;12.7;12.84;3930600.0;0.0;1.0;17.459.398.862.713.200;1.749.965.881.397.230;17.043.379.366.368.800;17.231.259.138.911.400;1965300.0
T Mobile;9/2/11;12.92;13.1;12.84;13.0;3723600.0;0.0;1.0;17.338.619.008.935.800;1.758.017.871.649.060;17.231.259.138.911.400;17.445.978.878.960.100;1861800.0
T Mobile;8/2/11;12.93;13.0;12.68;12.99;4958400.0;0.0;1.0;17.352.038.992.688.800;17.445.978.878.960.100;17.016.539.398.862.700;1.743.255.889.520.710;2479200.0
T Mobile;7/2/11;13.02;13.18;12.85;12.85;5424800.0;0.0;1.0;1.747.281.884.646.620;1.768.753.858.651.500;172.446.791.226.645;172.446.791.226.645;2712400.0
T Mobile;4/2/11;12.93;13.07;12.81;12.95;9583400.0;0.0;1.0;17.352.038.992.688.800;17.539.918.765.231.500;17.190.999.187.652.300;17.378.878.960.194.900;4791700.0
T Mobile;3/2/11;12.8;12.95;12.65;12.91;2434200.0;0.0;1.0;1.717.757.920.389.920;17.378.878.960.194.900;16.976.279.447.603.500;1.732.519.902.518.270;1217100.0
T Mobile;2/2/11;13.04;13.07;12.84;12.86;2712200.0;0.0;1.0;1.749.965.881.397.230;17.539.918.765.231.500;17.231.259.138.911.400;17.258.099.106.417.500;1356100.0
T Mobile;1/2/11;13.08;13.16;12.91;13.02;11382800.0;0.0;1.0;1.755.333.874.898.450;17.660.698.619.008.900;1.732.519.902.518.270;1.747.281.884.646.620;5691400.0
T Mobile;31/1/11;13.21;13.25;12.92;12.93;4582000.0;0.0;1.0;1.772.779.853.777.410;17.781.478.472.786.300;17.338.619.008.935.800;17.352.038.992.688.800;2291000.0
T Mobile;28/1/11;13.62;13.65;13.11;13.16;3673000.0;0.0;1.0;18.278.017.871.649.000;18.318.277.822.908.200;17.593.598.700.243.700;17.660.698.619.008.900;1836500.0
T Mobile;27/1/11;13.65;13.68;13.28;13.59;3284800.0;0.0;1.0;18.318.277.822.908.200;18.358.537.774.167.300;17.821.738.424.045.400;18.237.757.920.389.900;1642400.0
T Mobile;26/1/11;13.55;13.6;13.35;13.57;3914000.0;0.0;1.0;18.184.077.985.377.700;18.251.177.904.142.900;17.915.678.310.316.800;18.210.917.952.883.800;1957000.0
T Mobile;25/1/11;12.9;13.5;12.86;13.49;8592200.0;0.0;1.0;17.311.779.041.429.700;1.811.697.806.661.250;17.258.099.106.417.500;18.103.558.082.859.400;4296100.0
T Mobile;24/1/11;12.81;12.89;12.67;12.85;2641800.0;0.0;1.0;17.190.999.187.652.300;17.298.359.057.676.600;1.700.311.941.510.960;172.446.791.226.645;1320900.0
T Mobile;21/1/11;12.72;12.82;12.63;12.72;3607000.0;0.0;1.0;17.070.219.333.874.900;17.204.419.171.405.300;16.949.439.480.097.400;17.070.219.333.874.900;1803500.0
T Mobile;20/1/11;12.61;12.72;12.42;12.6;3606400.0;0.0;1.0;1.692.259.951.259.130;17.070.219.333.874.900;16.667.619.821.283.500;16.909.179.528.838.300;1803200.0
T Mobile;19/1/11;12.9;13.01;12.46;12.53;5462400.0;0.0;1.0;17.311.779.041.429.700;17.459.398.862.713.200;16.721.299.756.295.600;1.681.523.964.256.700;2731200.0
T Mobile;18/1/11;13.08;13.23;12.82;12.83;3499400.0;0.0;1.0;1.755.333.874.898.450;17.754.638.505.280.200;17.204.419.171.405.300;1.721.783.915.515.840;1749700.0
T Mobile;14/1/11;12.98;13.2;12.94;13.06;3391800.0;0.0;1.0;17.419.138.911.454.100;1.771.437.855.402.110;17.365.458.976.441.900;17.526.498.781.478.400;1695900.0
T Mobile;13/1/11;13.03;13.24;12.93;12.96;2854600.0;0.0;1.0;17.486.238.830.219.300;17.768.058.489.033.300;17.352.038.992.688.800;17.392.298.943.948.000;1427300.0
T Mobile;12/1/11;13.06;13.14;12.94;12.97;3564000.0;0.0;1.0;17.526.498.781.478.400;17.633.858.651.502.800;17.365.458.976.441.900;1.740.571.892.770.100;1782000.0
T Mobile;11/1/11;13.31;13.36;12.9;12.95;7147800.0;0.0;1.0;17.861.998.375.304.600;17.929.098.294.069.800;17.311.779.041.429.700;17.378.878.960.194.900;3573900.0
T Mobile;10/1/11;12.8;13.23;12.77;13.18;6375400.0;0.0;1.0;1.717.757.920.389.920;17.754.638.505.280.200;17.137.319.252.640.100;1.768.753.858.651.500;3187700.0
T Mobile;7/1/11;13.13;13.26;12.85;12.95;7559800.0;0.0;1.0;176.204.386.677.498;177.948.984.565.394;172.446.791.226.645;17.378.878.960.194.900;3779900.0
T Mobile;6/1/11;13.01;13.48;12.94;13.3;15080800.0;0.0;1.0;17.459.398.862.713.200;1.809.013.809.910.640;17.365.458.976.441.900;17.848.578.391.551.500;7540400.0
T Mobile;5/1/11;13.8;14.4;13.68;14.26;15590200.0;0.0;1.0;185.195.775.792.039;1.932.477.660.438.660;18.358.537.774.167.300;1.913.689.683.184.400;7795100.0
T Mobile;4/1/11;13.28;13.97;13.2;13.92;18884400.0;0.0;1.0;17.821.738.424.045.400;1.874.771.730.300.560;1.771.437.855.402.110;18.680.617.384.240.400;9442200.0
T Mobile;3/1/11;12.76;13.1;12.67;13.07;7238000.0;0.0;1.0;17.123.899.268.887.000;1.758.017.871.649.060;1.700.311.941.510.960;17.539.918.765.231.500;3619000.0
T Mobile;31/12/10;12.65;12.7;12.55;12.63;2031200.0;0.0;1.0;16.976.279.447.603.500;17.043.379.366.368.800;16.842.079.610.073.100;16.949.439.480.097.400;1015600.0
